resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,code,forename,surname
22508,917,825,1,20,7,9,9,9,2,71,+1:10.085,5472640,62,11,01:14.5,208.097,1,MAG,Kevin,Magnussen
22518,918,1,131,44,2,1,1,1,50,55,39:02.6,5942619,49,4,01:45.6,189.342,1,HAM,Lewis,Hamilton
22519,918,13,3,19,4,2,2,2,36,55,2.576,5945195,47,2,01:44.8,190.738,1,MAS,Felipe,Massa
22520,918,822,3,77,3,3,3,3,30,55,28.88,5971499,54,6,01:45.7,189.113,1,BOT,Valtteri,Bottas
22521,918,817,9,3,20,4,4,4,24,55,37.237,5979856,50,1,01:44.5,191.341,1,RIC,Daniel,Ricciardo
22522,918,18,1,22,6,5,5,5,20,55,+1:00.334,6002953,47,9,01:46.7,187.32,1,BUT,Jenson,Button
22523,918,807,10,27,12,6,6,6,16,55,+1:02.148,6004767,47,7,01:45.8,189.024,1,HUL,Nico,Hülkenberg
22524,918,815,10,11,11,7,7,7,12,55,+1:11.060,6013679,49,8,01:45.8,188.968,1,PER,Sergio,Pérez
22525,918,20,9,1,19,8,8,8,8,55,+1:12.045,6014664,51,3,01:45.6,189.427,1,VET,Sebastian,Vettel
22526,918,4,6,14,8,9,9,9,4,55,+1:25.813,6028432,45,12,01:47.4,186.126,1,ALO,Fernando,Alonso
22527,918,8,6,7,7,10,10,10,2,55,+1:27.820,6030439,46,16,01:47.7,185.586,1,RAI,Kimi,Räikkönen
22528,918,825,1,20,9,11,11,11,0,55,+1:30.376,6032995,37,10,01:46.8,187.171,1,MAG,Kevin,Magnussen
22529,918,818,5,25,10,12,12,12,0,55,+1:31.947,6034566,50,5,01:45.7,189.186,1,VER,Jean-Éric,Vergne
22538,926,1,131,44,1,1,1,1,25,58,31:54.1,5514067,50,1,01:30.9,209.915,1,HAM,Lewis,Hamilton
22539,926,3,131,6,2,2,2,2,18,58,1.36,5515427,47,2,01:31.1,209.577,1,ROS,Nico,Rosberg
22540,926,20,6,5,4,3,3,3,15,58,34.523,5548590,52,4,01:31.5,208.74,1,VET,Sebastian,Vettel
22541,926,13,3,19,3,4,4,4,12,58,38.196,5552263,50,6,01:31.7,208.144,1,MAS,Felipe,Massa
22542,926,831,15,12,10,5,5,5,10,58,+1:35.149,5609216,46,9,01:32.6,206.137,1,NAS,Felipe,Nasr
22556,927,20,6,5,2,1,1,1,25,56,41:05.8,6065793,46,3,01:43.6,193.501,1,VET,Sebastian,Vettel
22557,927,1,131,44,1,2,2,2,18,56,8.569,6074362,45,2,01:43.1,193.501,1,HAM,Lewis,Hamilton
22558,927,3,131,6,3,3,3,3,15,56,12.31,6078103,43,1,01:42.1,195.516,1,ROS,Nico,Rosberg
22559,927,8,6,7,11,4,4,4,12,56,53.822,6119615,40,7,01:44.1,191.644,1,RAI,Kimi,Räikkönen
22560,927,822,3,77,8,5,5,5,10,56,+1:10.409,6136202,42,6,01:44.1,191.71,1,BOT,Valtteri,Bottas
22561,927,13,3,19,7,6,6,6,8,56,+1:13.586,6139379,40,5,01:44.0,191.891,1,MAS,Felipe,Massa
22562,927,830,5,33,6,7,7,7,6,56,+1:37.762,6163555,42,9,01:44.6,190.81,1,VER,Max,Verstappen
22576,928,1,131,44,1,1,1,1,25,56,39:42.0,5982008,31,1,01:42.2,191.996,1,HAM,Lewis,Hamilton
22577,928,3,131,6,2,2,2,2,18,56,0.714,5982722,39,2,01:42.6,191.328,1,ROS,Nico,Rosberg
22578,928,20,6,5,3,3,3,3,15,56,2.988,5984996,15,5,01:43.0,190.487,1,VET,Sebastian,Vettel
22579,928,8,6,7,6,4,4,4,12,56,3.835,5985843,48,6,01:43.0,190.472,1,RAI,Kimi,Räikkönen
22580,928,13,3,19,4,5,5,5,10,56,8.544,5990552,37,4,01:42.7,191.013,1,MAS,Felipe,Massa
22581,928,822,3,77,5,6,6,6,8,56,9.885,5991893,37,7,01:43.1,190.426,1,BOT,Valtteri,Bottas
22582,928,154,208,8,8,7,7,7,6,56,19.008,6001016,34,8,01:43.1,190.272,1,GRO,Romain,Grosjean
22583,928,831,15,12,9,8,8,8,4,56,22.625,6004633,46,12,01:43.7,189.248,1,NAS,Felipe,Nasr
22584,928,817,9,3,7,9,9,9,2,56,32.117,6014125,46,9,01:43.2,190.068,1,RIC,Daniel,Ricciardo
22596,929,1,131,44,1,1,1,1,25,57,35:05.8,5705809,38,5,01:37.9,199.098,1,HAM,Lewis,Hamilton
22597,929,8,6,7,4,2,2,2,18,57,3.38,5709189,42,1,01:36.3,202.294,1,RAI,Kimi,Räikkönen
22598,929,3,131,6,3,3,3,3,15,57,6.033,5711842,36,3,01:37.3,200.184,1,ROS,Nico,Rosberg
22599,929,822,3,77,5,4,4,4,12,57,42.957,5748766,16,6,01:38.1,198.615,1,BOT,Valtteri,Bottas
22600,929,20,6,5,2,5,5,5,10,57,43.989,5749798,38,2,01:36.6,201.639,1,VET,Sebastian,Vettel
22601,929,817,9,3,7,6,6,6,8,57,+1:01.751,5767560,53,12,01:38.9,196.903,1,RIC,Daniel,Ricciardo
22602,929,154,208,8,10,7,7,7,6,57,+1:24.763,5790572,34,15,01:39.2,196.48,1,GRO,Romain,Grosjean
22616,930,3,131,6,1,1,1,1,25,66,41:12.6,6072555,53,2,01:29.1,188.061,1,ROS,Nico,Rosberg
22617,930,1,131,44,2,2,2,2,18,66,17.551,6090106,54,1,01:28.3,189.849,1,HAM,Lewis,Hamilton
22618,930,20,6,5,3,3,3,3,15,66,45.342,6117897,61,6,01:30.7,184.687,1,VET,Sebastian,Vettel
22619,930,822,3,77,4,4,4,4,12,66,59.217,6131772,44,5,01:30.7,184.74,1,BOT,Valtteri,Bottas
22620,930,8,6,7,7,5,5,5,10,66,+1:00.002,6132557,47,3,01:29.9,186.342,1,RAI,Kimi,Räikkönen
22621,930,13,3,19,9,6,6,6,8,66,+1:21.314,6153869,51,4,01:30.4,185.429,1,MAS,Felipe,Massa
22636,931,3,131,6,2,1,1,1,25,78,49:18.4,6558420,76,2,01:18.6,152.841,1,ROS,Nico,Rosberg
22637,931,20,6,5,3,2,2,2,18,78,4.486,6562906,75,4,01:18.9,152.347,1,VET,Sebastian,Vettel
22638,931,1,131,44,1,3,3,3,15,78,6.053,6564473,42,3,01:18.7,152.692,1,HAM,Lewis,Hamilton
22639,931,826,9,26,5,4,4,4,12,78,11.965,6570385,75,7,01:19.1,151.815,1,KVY,Daniil,Kvyat
22640,931,817,9,3,4,5,5,5,10,78,13.608,6572028,74,1,01:18.1,153.891,1,RIC,Daniel,Ricciardo
22641,931,8,6,7,6,6,6,6,8,78,14.345,6572765,74,10,01:19.7,150.822,1,RAI,Kimi,Räikkönen
22642,931,815,10,11,7,7,7,7,6,78,15.013,6573433,74,11,01:19.7,150.811,1,PER,Sergio,Pérez
22643,931,18,1,22,10,8,8,8,4,78,16.063,6574483,76,9,01:19.5,151.128,1,BUT,Jenson,Button
22644,931,831,15,12,14,9,9,9,2,78,23.626,6582046,76,15,01:20.0,150.133,1,NAS,Felipe,Nasr
22645,931,832,5,55,0,10,10,10,1,78,25.056,6583476,48,13,01:19.8,150.511,1,SAI,Carlos,Sainz
22646,931,807,10,27,11,11,11,11,0,78,26.232,6584652,46,14,01:19.9,150.313,1,HUL,Nico,Hülkenberg
22647,931,154,208,8,15,12,12,12,0,78,28.415,6586835,40,17,01:20.5,149.263,1,GRO,Romain,Grosjean
22648,931,828,15,9,17,13,13,13,0,78,31.159,6589579,75,8,01:19.3,151.519,1,ERI,Marcus,Ericsson
22649,931,822,3,77,16,14,14,14,0,78,45.789,6604209,74,6,01:18.9,152.173,1,BOT,Valtteri,Bottas
22656,932,1,131,44,1,1,1,1,25,70,31:53.1,5513145,64,3,01:17.5,202.648,1,HAM,Lewis,Hamilton
22657,932,3,131,6,2,2,2,2,18,70,2.285,5515430,63,5,01:17.6,202.218,1,ROS,Nico,Rosberg
22658,932,822,3,77,4,3,3,3,15,70,40.666,5553811,67,6,01:17.9,201.478,1,BOT,Valtteri,Bottas
22659,932,8,6,7,3,4,4,4,12,70,45.625,5558770,42,1,01:17.0,203.925,1,RAI,Kimi,Räikkönen
22660,932,20,6,5,18,5,5,5,10,70,49.903,5563048,59,2,01:17.1,203.613,1,VET,Sebastian,Vettel
22661,932,13,3,19,15,6,6,6,8,70,56.381,5569526,64,4,01:17.6,202.437,1,MAS,Felipe,Massa
22662,932,813,208,13,6,7,7,7,6,70,+1:06.664,5579809,51,10,01:18.4,200.288,1,MAL,Pastor,Maldonado
22676,933,3,131,6,2,1,1,1,25,71,30:16.9,5416930,35,1,01:11.2,218.622,1,ROS,Nico,Rosberg
22677,933,1,131,44,1,2,2,2,18,71,8.8,5425730,60,2,01:11.5,217.888,1,HAM,Lewis,Hamilton
22678,933,13,3,19,4,3,3,3,15,71,17.573,5434503,58,4,01:11.6,217.468,1,MAS,Felipe,Massa
22679,933,20,6,5,3,4,4,4,12,71,18.181,5435111,44,3,01:11.5,217.815,1,VET,Sebastian,Vettel
22680,933,822,3,77,6,5,5,5,10,71,53.604,5470534,52,7,01:12.2,215.557,1,BOT,Valtteri,Bottas
22681,933,807,10,27,5,6,6,6,8,71,+1:04.075,5481005,62,12,01:12.5,214.686,1,HUL,Nico,Hülkenberg
22696,934,1,131,44,1,1,1,1,25,52,31:27.7,5487729,29,1,01:37.1,218.425,1,HAM,Lewis,Hamilton
22697,934,3,131,6,2,2,2,2,18,52,10.956,5498685,24,2,01:37.4,217.73,1,ROS,Nico,Rosberg
22698,934,20,6,5,6,3,3,3,15,52,25.443,5513172,31,6,01:37.7,217.053,1,VET,Sebastian,Vettel
22699,934,13,3,19,3,4,4,4,12,52,36.839,5524568,26,3,01:37.5,217.589,1,MAS,Felipe,Massa
22700,934,822,3,77,4,5,5,5,10,52,+1:03.194,5550923,32,5,01:37.5,217.484,1,BOT,Valtteri,Bottas
22701,934,826,9,26,7,6,6,6,8,52,+1:03.955,5551684,28,7,01:37.9,216.603,1,KVY,Daniil,Kvyat
22702,934,807,10,27,9,7,7,7,6,52,+1:18.744,5566473,32,9,01:38.3,215.752,1,HUL,Nico,Hülkenberg
22716,936,20,6,5,3,1,1,1,25,69,46:10.0,6369985,63,5,01:26.8,181.759,1,VET,Sebastian,Vettel
22717,936,826,9,26,7,2,2,2,18,69,15.748,6385733,57,4,01:26.5,182.29,1,KVY,Daniil,Kvyat
22718,936,817,9,3,4,3,3,3,15,69,25.084,6395069,68,1,01:24.8,185.939,1,RIC,Daniel,Ricciardo
22719,936,830,5,33,9,4,4,4,12,69,44.251,6414236,62,11,01:27.7,179.938,1,VER,Max,Verstappen
22720,936,4,1,14,15,5,5,5,10,69,49.079,6419064,67,10,01:27.3,180.637,1,ALO,Fernando,Alonso
22721,936,1,131,44,1,6,6,6,8,69,52.025,6422010,68,3,01:25.7,183.974,1,HAM,Lewis,Hamilton
22722,936,154,208,8,10,7,7,7,6,69,58.578,6428563,60,14,01:28.1,179.059,1,GRO,Romain,Grosjean
22723,936,3,131,6,2,8,8,8,4,69,58.876,6428861,68,2,01:25.1,185.223,1,ROS,Nico,Rosberg
22724,936,18,1,22,16,9,9,9,2,69,+1:07.028,6437013,65,17,01:28.5,178.139,1,BUT,Jenson,Button
22725,936,828,15,9,17,10,10,10,1,69,+1:09.130,6439115,60,12,01:28.0,179.214,1,ERI,Marcus,Ericsson
22726,936,831,15,12,18,11,11,11,0,69,+1:13.458,6443443,51,15,01:28.3,178.678,1,NAS,Felipe,Nasr
22727,936,13,3,19,8,12,12,12,0,69,+1:14.278,6444263,59,6,01:26.9,181.566,1,MAS,Felipe,Massa
22728,936,822,3,77,6,13,13,13,0,69,+1:20.228,6450213,51,8,01:27.1,181.161,1,BOT,Valtteri,Bottas
22729,936,813,208,13,14,14,14,14,0,69,+1:25.142,6455127,62,9,01:27.1,181.012,1,MAL,Pastor,Maldonado
22736,937,1,131,44,1,1,1,1,25,43,23:40.4,5020387,34,2,01:52.5,224.12,1,HAM,Lewis,Hamilton
22737,937,3,131,6,2,2,2,2,18,43,2.058,5022445,34,1,01:52.4,224.295,1,ROS,Nico,Rosberg
22738,937,154,208,8,9,3,3,3,15,43,37.988,5058375,37,12,01:54.8,219.677,1,GRO,Romain,Grosjean
22739,937,826,9,26,12,4,4,4,12,43,45.692,5066079,29,3,01:53.0,223.073,1,KVY,Daniil,Kvyat
22740,937,815,10,11,4,5,5,5,10,43,53.997,5074384,29,13,01:54.8,219.645,1,PER,Sergio,Pérez
22741,937,13,3,19,6,6,6,6,8,43,55.283,5075670,23,8,01:54.1,220.998,1,MAS,Felipe,Massa
22742,937,8,6,7,16,7,7,7,6,43,55.703,5076090,30,9,01:54.5,220.18,1,RAI,Kimi,Räikkönen
22743,937,830,5,33,18,8,8,8,4,43,56.076,5076463,36,4,01:53.3,222.592,1,VER,Max,Verstappen
22744,937,822,3,77,3,9,9,9,2,43,+1:01.040,5081427,23,10,01:54.6,219.932,131,BOT,Valtteri,Bottas
22745,937,828,15,9,13,10,10,10,1,43,+1:31.234,5111621,30,7,01:54.0,221.136,1,ERI,Marcus,Ericsson
22746,937,831,15,12,14,11,11,11,0,43,+1:42.311,5122698,29,6,01:54.0,221.196,1,NAS,Felipe,Nasr
22756,938,1,131,44,1,1,1,1,25,53,18:00.7,4680688,48,1,01:26.7,240.617,1,HAM,Lewis,Hamilton
22757,938,20,6,5,3,2,2,2,18,53,25.042,4705730,52,3,01:27.4,238.678,1,VET,Sebastian,Vettel
22758,938,13,3,19,5,3,3,3,15,53,47.635,4728323,31,8,01:27.9,237.326,1,MAS,Felipe,Massa
22759,938,822,3,77,6,4,4,4,12,53,47.996,4728684,49,6,01:27.5,238.272,1,BOT,Valtteri,Bottas
22760,938,8,6,7,2,5,5,5,10,53,+1:08.860,4749548,43,7,01:27.6,238.111,1,RAI,Kimi,Räikkönen
22761,938,815,10,11,7,6,6,6,8,53,+1:12.783,4753471,46,10,01:28.1,236.609,1,PER,Sergio,Pérez
22776,939,20,6,5,1,1,1,1,25,61,01:22.1,7282118,53,2,01:50.1,165.659,1,VET,Sebastian,Vettel
22777,939,817,9,3,2,2,2,2,18,61,1.478,7283596,52,1,01:50.0,165.701,1,RIC,Daniel,Ricciardo
22778,939,8,6,7,3,3,3,3,15,61,17.154,7299272,48,5,01:50.3,165.251,1,RAI,Kimi,Räikkönen
22779,939,3,131,6,6,4,4,4,12,61,24.72,7306838,50,7,01:50.9,164.368,1,ROS,Nico,Rosberg
22780,939,822,3,77,7,5,5,5,10,61,34.204,7316322,49,10,01:51.3,163.765,1,BOT,Valtteri,Bottas
22781,939,826,9,26,4,6,6,6,8,61,35.508,7317626,36,8,01:51.1,164.109,1,KVY,Daniil,Kvyat
22782,939,815,10,11,13,7,7,7,6,61,50.836,7332954,44,12,01:52.0,162.847,1,PER,Sergio,Pérez
22783,939,830,5,33,8,8,8,8,4,61,51.45,7333568,43,4,01:50.3,165.315,1,VER,Max,Verstappen
22784,939,832,5,55,14,9,9,9,2,61,52.86,7334978,43,6,01:50.4,165.161,1,SAI,Carlos,Sainz
22785,939,831,15,12,16,10,10,10,1,61,+1:30.045,7372163,36,15,01:52.6,161.984,1,NAS,Felipe,Nasr
22786,939,828,15,9,17,11,11,11,0,61,+1:37.507,7379625,30,11,01:51.6,163.395,1,ERI,Marcus,Ericsson
22787,939,813,208,13,18,12,12,12,0,61,+1:37.718,7379836,57,3,01:50.2,165.5,1,MAL,Pastor,Maldonado
22796,940,1,131,44,2,1,1,1,25,53,28:06.5,5286508,33,1,01:36.1,217.434,1,HAM,Lewis,Hamilton
22797,940,3,131,6,1,2,2,2,18,53,18.964,5305472,31,2,01:37.1,215.191,1,ROS,Nico,Rosberg
22798,940,20,6,5,4,3,3,3,15,53,20.85,5307358,32,3,01:37.9,213.523,1,VET,Sebastian,Vettel
22799,940,8,6,7,6,4,4,4,12,53,33.768,5320276,32,4,01:38.0,213.242,1,RAI,Kimi,Räikkönen
22800,940,822,3,77,3,5,5,5,10,53,36.746,5323254,41,8,01:38.2,212.795,1,BOT,Valtteri,Bottas
22801,940,807,10,27,13,6,6,6,8,53,55.559,5342067,43,9,01:38.3,212.6,1,HUL,Nico,Hülkenberg
22802,940,154,208,8,8,7,7,7,6,53,+1:12.298,5358806,35,6,01:38.2,212.955,1,GRO,Romain,Grosjean
22803,940,813,208,13,11,8,8,8,4,53,+1:13.575,5360083,39,5,01:38.1,213.022,1,MAL,Pastor,Maldonado
22804,940,830,5,33,17,9,9,9,2,53,+1:35.315,5381823,32,7,01:38.2,212.803,1,VER,Max,Verstappen
22816,941,1,131,44,2,1,1,1,25,53,37:11.0,5831024,44,3,01:40.6,209.328,1,HAM,Lewis,Hamilton
22817,941,20,6,5,4,2,2,2,18,53,5.953,5836977,51,1,01:40.1,210.378,1,VET,Sebastian,Vettel
22818,941,815,10,11,7,3,3,3,15,53,28.918,5859942,48,9,01:41.8,206.862,1,PER,Sergio,Pérez
22819,941,13,3,19,15,4,4,4,12,53,38.831,5869855,48,4,01:40.9,208.689,1,MAS,Felipe,Massa
22820,941,8,6,7,5,8,8,8,4,53,+1:12.358,5903382,48,2,01:40.3,209.91,1,RAI,Kimi,Räikkönen
22821,941,831,15,12,12,6,6,6,8,53,56.508,5887532,52,6,01:41.4,207.678,1,NAS,Felipe,Nasr
22822,941,813,208,13,14,7,7,7,6,53,+1:01.088,5892112,52,7,01:41.5,207.402,1,MAL,Pastor,Maldonado
22824,941,18,1,22,13,9,9,9,2,53,+1:19.467,5910491,53,13,01:43.1,204.261,1,BUT,Jenson,Button
22825,941,830,5,33,9,10,10,10,1,53,+1:28.424,5919448,45,15,01:43.3,203.871,1,VER,Max,Verstappen
22826,941,4,1,14,19,11,11,11,0,53,+1:31.210,5922234,29,12,01:42.6,205.115,1,ALO,Fernando,Alonso
22837,942,1,131,44,2,1,1,1,25,56,50:52.7,6652703,48,2,01:40.7,197.014,1,HAM,Lewis,Hamilton
22838,942,3,131,6,1,2,2,2,18,56,2.85,6655553,49,1,01:40.7,197.154,1,ROS,Nico,Rosberg
22839,942,20,6,5,13,3,3,3,15,56,3.381,6656084,52,3,01:41.3,195.863,1,VET,Sebastian,Vettel
22840,942,830,5,33,8,4,4,4,12,56,22.359,6675062,51,9,01:43.2,192.366,1,VER,Max,Verstappen
22841,942,815,10,11,5,5,5,5,10,56,24.413,6677116,54,7,01:43.0,192.668,1,PER,Sergio,Pérez
22842,942,18,1,22,11,6,6,6,8,56,28.058,6680761,50,8,01:43.0,192.638,1,BUT,Jenson,Button
22843,942,832,5,55,20,7,7,7,6,56,30.619,6683322,51,5,01:42.7,193.325,1,SAI,Carlos,Sainz
22844,942,813,208,13,12,8,8,8,4,56,32.273,6684976,51,6,01:42.8,192.97,1,MAL,Pastor,Maldonado
22845,942,831,15,12,15,9,9,9,2,56,40.257,6692960,54,12,01:44.4,190.09,1,NAS,Felipe,Nasr
22846,942,817,9,3,3,10,10,10,1,56,53.371,6706074,53,4,01:42.0,194.614,1,RIC,Daniel,Ricciardo
22847,942,4,1,14,9,11,11,11,0,56,54.816,6707519,55,11,01:44.3,190.243,1,ALO,Fernando,Alonso
22848,942,834,209,53,17,12,12,12,0,56,+1:15.277,6727980,50,16,01:48.2,183.472,1,RSS,Alexander,Rossi
22857,943,3,131,6,1,1,1,1,25,71,42:35.0,6155038,67,1,01:20.5,192.426,1,ROS,Nico,Rosberg
22858,943,1,131,44,2,2,2,2,18,71,1.954,6156992,67,2,01:20.7,191.945,1,HAM,Lewis,Hamilton
22859,943,822,3,77,6,3,3,3,15,71,14.592,6169630,68,4,01:21.6,189.917,1,BOT,Valtteri,Bottas
22860,943,826,9,26,4,4,4,4,12,71,16.572,6171610,69,3,01:21.5,190.001,1,KVY,Daniil,Kvyat
22861,943,817,9,3,5,5,5,5,10,71,19.682,6174720,70,5,01:21.6,189.824,1,RIC,Daniel,Ricciardo
22862,943,13,3,19,7,6,6,6,8,71,21.493,6176531,71,7,01:22.0,188.935,1,MAS,Felipe,Massa
22863,943,807,10,27,10,7,7,7,6,71,25.86,6180898,69,9,01:22.4,188.059,1,HUL,Nico,Hülkenberg
22864,943,815,10,11,9,8,8,8,4,71,34.343,6189381,51,12,01:22.8,187.227,1,PER,Sergio,Pérez
22865,943,830,5,33,8,9,9,9,2,71,35.229,6190267,70,10,01:22.6,187.576,1,VER,Max,Verstappen
22866,943,154,208,8,12,10,10,10,1,71,37.934,6192972,69,13,01:22.9,186.92,1,GRO,Romain,Grosjean
22867,943,813,208,13,13,11,11,11,0,71,38.538,6193576,70,14,01:23.0,186.762,1,MAL,Pastor,Maldonado
22868,943,828,15,9,14,12,12,12,0,71,40.18,6195218,62,11,01:22.7,187.32,1,ERI,Marcus,Ericsson
22869,943,832,5,55,11,13,13,13,0,71,48.772,6203810,46,8,01:22.2,188.56,1,SAI,Carlos,Sainz
22870,943,18,1,22,20,14,14,14,0,71,49.214,6204252,49,15,01:23.0,186.666,1,BUT,Jenson,Button
22877,944,3,131,6,1,1,1,1,25,71,31:09.1,5469090,57,2,01:15.0,206.95,1,ROS,Nico,Rosberg
22878,944,1,131,44,2,2,2,2,18,71,7.756,5476846,51,1,01:14.8,207.296,1,HAM,Lewis,Hamilton
22879,944,20,6,5,3,3,3,3,15,71,14.244,5483334,57,3,01:15.0,206.705,1,VET,Sebastian,Vettel
22880,944,8,6,7,4,4,4,4,12,71,47.543,5516633,48,4,01:15.4,205.691,1,RAI,Kimi,Räikkönen
22897,945,3,131,6,1,1,1,1,25,55,38:30.2,5910175,37,5,01:45.4,189.779,1,ROS,Nico,Rosberg
22898,945,1,131,44,2,2,2,2,18,55,8.271,5918446,44,1,01:44.5,191.302,1,HAM,Lewis,Hamilton
22899,945,8,6,7,3,3,3,3,15,55,19.43,5929605,47,4,01:44.9,190.528,1,RAI,Kimi,Räikkönen
22900,945,20,6,5,15,4,4,4,12,55,43.735,5953910,48,2,01:44.6,191.242,1,VET,Sebastian,Vettel
22901,945,815,10,11,4,5,5,5,10,55,+1:03.952,5974127,30,8,01:45.9,188.818,1,PER,Sergio,Pérez
22902,945,817,9,3,5,6,6,6,8,55,+1:05.010,5975185,46,9,01:46.3,188.085,1,RIC,Daniel,Ricciardo
22903,945,807,10,27,7,7,7,7,6,55,+1:33.618,6003793,29,16,01:47.1,186.751,1,HUL,Nico,Hülkenberg
22904,945,13,3,19,8,8,8,8,4,55,+1:37.751,6007926,33,14,01:47.0,186.891,1,MAS,Felipe,Massa
22905,945,154,208,8,18,9,9,9,2,55,+1:38.201,6008376,47,7,01:45.9,188.877,1,GRO,Romain,Grosjean
22906,945,826,9,26,9,10,10,10,1,55,+1:42.371,6012546,27,13,01:46.9,187.069,1,KVY,Daniil,Kvyat
22907,945,832,5,55,10,11,11,11,0,55,+1:43.525,6013700,38,15,01:47.0,186.867,1,SAI,Carlos,Sainz
22917,948,3,131,6,2,1,1,1,25,57,48:15.6,6495565,21,3,01:30.6,210.815,1,ROS,Nico,Rosberg
22918,948,1,131,44,1,2,2,2,18,57,8.06,6503625,48,4,01:30.6,210.608,1,HAM,Lewis,Hamilton
22919,948,20,6,5,3,3,3,3,15,57,9.643,6505208,23,2,01:30.0,212.235,1,VET,Sebastian,Vettel
22920,948,817,9,3,8,4,4,4,12,57,24.33,6519895,49,1,01:29.0,214.51,1,RIC,Daniel,Ricciardo
22921,948,13,3,19,6,5,5,5,10,57,58.979,6554544,39,9,01:32.3,206.861,1,MAS,Felipe,Massa
22922,948,154,210,8,19,6,6,6,8,57,+1:12.081,6567646,48,17,01:32.9,205.582,1,GRO,Romain,Grosjean
22923,948,807,10,27,10,7,7,7,6,57,+1:14.199,6569764,49,16,01:32.8,205.646,1,HUL,Nico,Hülkenberg
22924,948,822,3,77,16,8,8,8,4,57,+1:15.153,6570718,51,14,01:32.7,205.886,1,BOT,Valtteri,Bottas
22925,948,832,5,55,7,9,9,9,2,57,+1:15.680,6571245,23,7,01:31.7,208.253,1,SAI,Carlos,Sainz
22926,948,830,5,33,5,10,10,10,1,57,+1:16.833,6572398,44,6,01:31.5,208.606,1,VER,Max,Verstappen
22927,948,835,4,30,13,11,11,11,0,57,+1:23.399,6578964,14,18,01:33.0,205.376,1,PAL,Jolyon,Palmer
22928,948,825,4,20,14,12,12,12,0,57,+1:25.606,6581171,45,10,01:32.5,206.494,1,MAG,Kevin,Magnussen
22929,948,815,10,11,9,13,13,13,0,57,+1:31.699,6587264,39,15,01:32.8,205.764,1,PER,Sergio,Pérez
22939,949,3,131,6,2,1,1,1,25,57,33:34.7,5614696,41,1,01:34.5,206.21,1,ROS,Nico,Rosberg
22940,949,8,6,7,4,2,2,2,18,57,10.282,5624978,39,3,01:35.2,204.745,1,RAI,Kimi,Räikkönen
22941,949,1,131,44,1,3,3,3,15,57,30.148,5644844,43,2,01:34.7,205.785,1,HAM,Lewis,Hamilton
22942,949,817,9,3,5,4,4,4,12,57,+1:02.494,5677190,44,9,01:36.1,202.814,1,RIC,Daniel,Ricciardo
22943,949,154,210,8,9,5,5,5,10,57,+1:18.299,5692995,42,11,01:36.1,202.749,1,GRO,Romain,Grosjean
22944,949,830,5,33,10,6,6,6,8,57,+1:20.929,5695625,49,7,01:35.5,204.004,1,VER,Max,Verstappen
22961,950,3,131,6,1,1,1,1,25,56,38:53.9,5933891,38,6,01:40.4,195.419,1,ROS,Nico,Rosberg
22962,950,20,6,5,4,2,2,2,18,56,37.776,5971667,37,9,01:40.6,195.046,1,VET,Sebastian,Vettel
22963,950,826,9,26,6,3,3,3,15,56,45.936,5979827,38,14,01:41.5,193.248,1,KVY,Daniil,Kvyat
22964,950,817,9,3,2,4,4,4,12,56,52.688,5986579,55,11,01:41.0,194.264,1,RIC,Daniel,Ricciardo
22965,950,8,6,7,3,5,5,5,10,56,+1:05.872,5999763,40,8,01:40.6,195.079,1,RAI,Kimi,Räikkönen
22966,950,13,3,19,10,6,6,6,8,56,+1:15.511,6009402,34,16,01:41.8,192.737,1,MAS,Felipe,Massa
22967,950,1,131,44,22,7,7,7,6,56,+1:18.230,6012121,32,10,01:40.7,194.945,1,HAM,Lewis,Hamilton
22968,950,830,5,33,9,8,8,8,4,56,+1:19.268,6013159,41,5,01:40.4,195.456,1,VER,Max,Verstappen
22969,950,832,5,55,8,9,9,9,2,56,+1:24.127,6018018,35,12,01:41.5,193.364,1,SAI,Carlos,Sainz
22970,950,822,3,77,5,10,10,10,1,56,+1:26.192,6020083,23,15,01:41.6,193.225,1,BOT,Valtteri,Bottas
22971,950,815,10,11,7,11,11,11,0,56,+1:34.283,6028174,30,17,01:41.8,192.679,1,PER,Sergio,Pérez
22972,950,4,1,14,11,12,12,12,0,56,+1:37.253,6031144,36,19,01:42.2,191.962,1,ALO,Fernando,Alonso
22973,950,18,1,22,12,13,13,13,0,56,+1:41.990,6035881,46,3,01:40.3,195.652,1,BUT,Jenson,Button
22983,951,3,131,6,1,1,1,1,25,53,32:42.0,5561997,52,1,01:39.1,212.452,1,ROS,Nico,Rosberg
22984,951,1,131,44,10,2,2,2,18,53,25.022,5587019,36,4,01:40.3,209.969,1,HAM,Lewis,Hamilton
22985,951,8,6,7,3,3,3,3,15,53,31.998,5593995,47,3,01:40.1,210.315,1,RAI,Kimi,Räikkönen
22986,951,822,3,77,2,4,4,4,12,53,50.217,5612214,37,6,01:41.2,208.115,1,BOT,Valtteri,Bottas
22987,951,13,3,19,4,5,5,5,10,53,+1:14.427,5636424,52,2,01:39.7,211.07,1,MAS,Felipe,Massa
23005,952,830,9,33,4,1,1,1,25,66,41:40.0,6100017,36,6,01:28.8,188.682,1,VER,Max,Verstappen
